GUID,Type_IFC,Name,Description,ObjectType,Tag,Fabricant,Modele,Produit,URL,Copyright,Poids,Note_ID,Sales_Rep,Toutes_Proprietes
1NgP4gufOZWjpsCDDpFrxR,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Heating Cabinet - Water Baseboard Heater : Cima - Heating Cabinet - Water Baseboard Heater,,Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater,2057493,,Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater,,,,,2029796,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Famille et type"": ""Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.ID du type"": ""2029796"",
  ""Autre.Type"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Contraintes.Niveau"": ""NIVEAU 3"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 3"",
  ""Contraintes.Élévation par rapport au niveau"": ""-5099.99999999348"",
  ""Contraintes.Hôte"": ""<non associé>"",
  ""Cotes.Cima Length"": ""1574.8"",
  ""Cotes.Surface"": ""0.67750921441974"",
  ""Cotes.Volume"": ""0.0558927579990981"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_01"",
  ""Données d'identification.Identifiant"": ""R3F-5"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique,Retour hydraulique"",
  ""Génie climatique.Nom du système"": ""ECA 37"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
3oS8I_v_83WMnYCCBdYaYf,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Heating Cabinet - Water Baseboard Heater : Cima - Heating Cabinet - Water Baseboard Heater,,Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater,2057890,,Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater,,,,,2029796,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Famille et type"": ""Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.ID du type"": ""2029796"",
  ""Autre.Type"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Contraintes.Élévation par rapport au niveau"": ""0.0"",
  ""Contraintes.Niveau"": ""NIVEAU 2"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 2"",
  ""Contraintes.Hôte"": ""Non référencée"",
  ""Cotes.Cima Length"": ""0.0770997375328084"",
  ""Cotes.Surface"": ""2.94847241441975"",
  ""Cotes.Volume"": ""0.254176232399102"",
  ""Données d'identification.Sous-projet"": ""M_CR_EQP_NIV_02"",
  ""Données d'identification.Identifiant"": ""R3F-6"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique,Retour hydraulique"",
  ""Génie climatique.Nom du système"": ""ECA 35"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
1rJv2Of$fIs3ZlqSI6yPgA,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Heating Cabinet - Water Baseboard Heater : Cima - Heating Cabinet - Water Baseboard Heater,,Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater,2058237,,Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater,,,,,2029796,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Famille et type"": ""Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.ID du type"": ""2029796"",
  ""Autre.Type"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Contraintes.Élévation par rapport au niveau"": ""0.0"",
  ""Contraintes.Niveau"": ""NIVEAU 2"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 2"",
  ""Contraintes.Hôte"": ""Non référencée"",
  ""Cotes.Cima Length"": ""0.0360892388451444"",
  ""Cotes.Surface"": ""1.40008841441974"",
  ""Cotes.Volume"": ""0.118982954399099"",
  ""Données d'identification.Sous-projet"": ""M_CR_EQP_NIV_02"",
  ""Données d'identification.Identifiant"": ""R3F-7"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique,Retour hydraulique"",
  ""Génie climatique.Nom du système"": ""ECA 33"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
1y3TAbzU38CRMWoj2iEg8x,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Heating Cabinet - Water Baseboard Heater : Cima - Heating Cabinet - Water Baseboard Heater,,Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater,2058645,,Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater,,,,,2029796,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Famille et type"": ""Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.ID du type"": ""2029796"",
  ""Autre.Type"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Contraintes.Niveau"": ""NIVEAU 3"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 3"",
  ""Contraintes.Élévation par rapport au niveau"": ""0.0"",
  ""Contraintes.Hôte"": ""<non associé>"",
  ""Cotes.Cima Length"": ""0.0770997375328084"",
  ""Cotes.Surface"": ""2.94847241441975"",
  ""Cotes.Volume"": ""0.254176232399102"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_03"",
  ""Données d'identification.Identifiant"": ""R3F-10"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique,Retour hydraulique"",
  ""Génie climatique.Nom du système"": ""ECA 56"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
2Hk4E_olBYodff_$CsHSIX,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Heating Cabinet - Water Baseboard Heater : Cima - Heating Cabinet - Water Baseboard Heater,,Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater,2058647,,Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater,,,,,2029796,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Famille et type"": ""Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.ID du type"": ""2029796"",
  ""Autre.Type"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Contraintes.Niveau"": ""NIVEAU 3"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 3"",
  ""Contraintes.Élévation par rapport au niveau"": ""0.0"",
  ""Contraintes.Hôte"": ""<non associé>"",
  ""Cotes.Cima Length"": ""0.0360892388451444"",
  ""Cotes.Surface"": ""1.40008841441974"",
  ""Cotes.Volume"": ""0.118982954399099"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_03"",
  ""Données d'identification.Identifiant"": ""R3F-11"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique,Retour hydraulique"",
  ""Génie climatique.Nom du système"": ""ECA 57"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
1mrfYO4REHFIBGkph0DrO5,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Heating Cabinet - Water Baseboard Heater : Cima - Heating Cabinet - Water Baseboard Heater,,Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater,2058656,,Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater,,,,,2029796,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Famille et type"": ""Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.ID du type"": ""2029796"",
  ""Autre.Type"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Contraintes.Niveau"": ""NIVEAU 3"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 3"",
  ""Contraintes.Élévation par rapport au niveau"": ""0.0"",
  ""Contraintes.Hôte"": ""<non associé>"",
  ""Cotes.Cima Length"": ""0.0770997375328084"",
  ""Cotes.Surface"": ""2.94847241441975"",
  ""Cotes.Volume"": ""0.254176232399102"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_03"",
  ""Données d'identification.Identifiant"": ""R3F-12"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique,Retour hydraulique"",
  ""Génie climatique.Nom du système"": ""ECA 47"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
32N9l3LyIavJcsHu3vEAXW,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Heating Cabinet - Water Baseboard Heater : Cima - Heating Cabinet - Water Baseboard Heater,,Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater,2058658,,Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater,,,,,2029796,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Famille et type"": ""Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.ID du type"": ""2029796"",
  ""Autre.Type"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Contraintes.Niveau"": ""NIVEAU 3"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 3"",
  ""Contraintes.Élévation par rapport au niveau"": ""0.0"",
  ""Contraintes.Hôte"": ""<non associé>"",
  ""Cotes.Cima Length"": ""0.0360892388451444"",
  ""Cotes.Surface"": ""1.40008841441974"",
  ""Cotes.Volume"": ""0.118982954399099"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_03"",
  ""Données d'identification.Identifiant"": ""R3F-13"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique,Retour hydraulique"",
  ""Génie climatique.Nom du système"": ""ECA 52"",
  ""Génie climatique - Débit.Trajectoire critique"": ""False"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
2hvlA80$UfcjINiCPODnsn,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Heating Cabinet - Water Baseboard Heater : Cima - Heating Cabinet - Water Baseboard Heater,,Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater,2060744,,Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater,,,,,2029796,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Famille et type"": ""Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.ID du type"": ""2029796"",
  ""Autre.Type"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Contraintes.Niveau"": ""NIVEAU 2"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 2"",
  ""Contraintes.Élévation par rapport au niveau"": ""-1.59999999999964"",
  ""Contraintes.Hôte"": ""<non associé>"",
  ""Cotes.Cima Length"": ""7976.0"",
  ""Cotes.Surface"": ""3.27895689441976"",
  ""Cotes.Volume"": ""0.283031658559103"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_01"",
  ""Données d'identification.Identifiant"": ""R3F-4"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique,Retour hydraulique"",
  ""Génie climatique.Nom du système"": ""ECA 66"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
09IRzBqh3IR7Ysw0fM2wiR,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Heating Cabinet - Water Baseboard Heater : Cima - Heating Cabinet - Water Baseboard Heater,,Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater,2062205,,Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater,,,,,2029796,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Famille et type"": ""Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.ID du type"": ""2029796"",
  ""Autre.Type"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Contraintes.Niveau"": ""NIVEAU 0"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 0"",
  ""Contraintes.Élévation par rapport au niveau"": ""-751.599999999995"",
  ""Contraintes.Hôte"": ""Non référencée"",
  ""Cotes.Cima Length"": ""3472.0"",
  ""Cotes.Surface"": ""1.44853129441975"",
  ""Cotes.Volume"": ""0.123212623359099"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_00"",
  ""Données d'identification.Identifiant"": ""R3F-17"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique,Retour hydraulique"",
  ""Génie climatique.Nom du système"": ""ECA 7"",
  ""Génie climatique - Débit.Trajectoire critique"": ""False"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
2_clxgqR2IWy3yJotBFX0k,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Air Heater With Connection : Cima - Air Heater With Connection,,Cima - Air Heater With Connection:Cima - Air Heater With Connection,2070602,,Cima - Air Heater With Connection: Cima - Air Heater With Connection,,,,,2065686,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Air Heater With Connection:Cima - Air Heater With Connection"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Air Heater With Connection:Cima - Air Heater With Connection"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Air Heater With Connection"",
  ""Autre.Famille et type"": ""Cima - Air Heater With Connection: Cima - Air Heater With Connection"",
  ""Autre.ID du type"": ""2065686"",
  ""Autre.Type"": ""Cima - Air Heater With Connection"",
  ""Contraintes.Niveau"": ""NIVEAU 0"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 0"",
  ""Contraintes.Élévation par rapport au niveau"": ""2659.99999999959"",
  ""Contraintes.Hôte"": ""Plan de référence"",
  ""Cotes.Surface"": ""1.11957807348592"",
  ""Cotes.Volume"": ""0.152577056660308"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_00"",
  ""Données d'identification.Identifiant"": ""A-1"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique"",
  ""Génie climatique.Nom du système"": ""ECA 8,ECA 7"",
  ""Génie climatique - Débit.Trajectoire critique"": ""False"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet""
}"
118q1rN7NygT4TjC9LJIHr,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Air Heater With Connection : Cima - Air Heater With Connection,,Cima - Air Heater With Connection:Cima - Air Heater With Connection,2071602,,Cima - Air Heater With Connection: Cima - Air Heater With Connection,,,,,2065686,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Air Heater With Connection:Cima - Air Heater With Connection"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Air Heater With Connection:Cima - Air Heater With Connection"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Air Heater With Connection"",
  ""Autre.Famille et type"": ""Cima - Air Heater With Connection: Cima - Air Heater With Connection"",
  ""Autre.ID du type"": ""2065686"",
  ""Autre.Type"": ""Cima - Air Heater With Connection"",
  ""Contraintes.Élévation par rapport au niveau"": ""0.0"",
  ""Contraintes.Hôte"": ""Plan de référence"",
  ""Cotes.Surface"": ""1.11957807348592"",
  ""Cotes.Volume"": ""0.152577056660308"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_00"",
  ""Données d'identification.Identifiant"": ""A-2"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique"",
  ""Génie climatique.Nom du système"": ""ECR 10,ECA 7"",
  ""Génie climatique - Débit.Trajectoire critique"": ""False"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet""
}"
